Frame,Integrated_Intensity,Mean_Intensity,Subtracted_Integrated_Intensity,Subtracted_Mean_Intensity,Rg_(A),Rger_(A),I0,I0er,MW_Vc_(kDa),MWer_Vc_(kDa),MW_Vp_(kDa),File_Name
88,1.13085917E-02,3.26835811E-02,-3.48812341E-05,-1.02653743E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS09_028_0089.tif
89,1.13243763E-02,3.27265784E-02,-1.90966518E-05,-5.96562968E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS09_028_0090.tif
90,1.13138474E-02,3.27019431E-02,-2.96255123E-05,-8.42855952E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS09_028_0091.tif
91,1.13235442E-02,3.27326246E-02,-1.99286940E-05,-5.36089246E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS09_028_0092.tif
92,1.13106019E-02,3.26874591E-02,-3.28710295E-05,-9.87752137E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS09_028_0093.tif
93,1.12986142E-02,3.26546207E-02,-4.48587682E-05,-1.31615554E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS09_028_0094.tif
94,1.13132675E-02,3.27019989E-02,-3.02054153E-05,-8.42318404E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS09_028_0095.tif
95,1.13299266E-02,3.27483378E-02,-1.35463386E-05,-3.78954355E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS09_028_0096.tif
96,1.13250417E-02,3.27365398E-02,-1.84312464E-05,-4.96934736E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS09_028_0097.tif
97,1.13173245E-02,3.27096954E-02,-2.61484024E-05,-7.65369114E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS09_028_0098.tif
